
LE07_L1TP_044001_20070830_20170102_01_T1	LE70440012007242EDC00
LE07_L1TP_045001_20070821_20170101_01_T1	LE70450012007233EDC00
LE07_L1TP_044001_20070814_20170102_01_T1	LE70440012007226EDC00
LE07_L1TP_039001_20070811_20170103_01_T1	LE70390012007223EDC00
LE07_L1TP_039001_20070726_20170103_01_T1	LE70390012007207ASN00
LE07_L1TP_041001_20070724_20170103_01_T1	LE70410012007205EDC00
LE07_L1TP_043001_20070722_20170102_01_T1	LE70430012007203EDC00
LE07_L1TP_045001_20070720_20170103_01_T1	LE70450012007201EDC00
LE07_L1TP_044001_20070713_20170102_01_T1	LE70440012007194ASN00
LE07_L1TP_039001_20070710_20170102_01_T1	LE70390012007191ASN00
LE07_L1TP_043001_20070706_20170102_01_T1	LE70430012007187EDC00
LE07_L1TP_039001_20070624_20170102_01_T1	LE70390012007175ASN00
LE07_L1TP_043001_20070620_20170102_01_T1	LE70430012007171ASN00
LE07_L1TP_042001_20070613_20170103_01_T1	LE70420012007164EDC00
LE07_L1TP_044001_20070611_20170102_01_T1	LE70440012007162EDC01
LE07_L1TP_039001_20070608_20170103_01_T1	LE70390012007159ASN00
LE07_L1TP_043001_20070604_20170103_01_T1	LE70430012007155EDC00
LE07_L1TP_045001_20070602_20170103_01_T1	LE70450012007153EDC00
LE07_L1TP_045001_20070330_20170104_01_T1	LE70450012007089ASN00
LE07_L1TP_042001_20070325_20170104_01_T1	LE70420012007084EDC00
LE07_L1TP_045001_20070314_20170104_01_T1	LE70450012007073ASN00
LE07_L1TP_045001_20060717_20170107_01_T1	LE70450012006198EDC00
LE07_L1TP_041001_20060705_20170109_01_T1	LE70410012006186EDC00
LE07_L1TP_044001_20060624_20170109_01_T1	LE70440012006175EDC00
LE07_L1TP_039001_20060621_20170109_01_T1	LE70390012006172EDC00
LE07_L1TP_042001_20050725_20170113_01_T1	LE70420012005206EDC00
LE07_L1TP_044001_20050723_20170113_01_T1	LE70440012005204EDC00
LE07_L1TP_040001_20050711_20170113_01_T1	LE70400012005192EDC00
LE07_L1TP_044001_20050707_20170115_01_T1	LE70440012005188EDC00
LE07_L1TP_039001_20050704_20170114_01_T1	LE70390012005185EDC00
LE07_L1TP_040001_20050625_20170114_01_T1	LE70400012005176EDC00
LE07_L1TP_044001_20050621_20170114_01_T1	LE70440012005172EDC00
LE07_L1TP_040001_20050609_20170115_01_T1	LE70400012005160EDC00
LE07_L1TP_044001_20050605_20170114_01_T1	LE70440012005156EDC01
LE07_L1TP_039001_20050602_20170114_01_T1	LE70390012005153EDC00
LE07_L1TP_043001_20040729_20170119_01_T1	LE70430012004211EDC01
LE07_L1TP_045001_20040727_20170119_01_T1	LE70450012004209EDC01
LE07_L1TP_039001_20040717_20170120_01_T1	LE70390012004199ASN01
LE07_L1TP_043001_20040713_20170120_01_T1	LE70430012004195EDC01
LE07_L1TP_039001_20040701_20170120_01_T1	LE70390012004183ASN03
LE07_L1TP_044001_20040618_20170120_01_T1	LE70440012004170EDC02
LE07_L1TP_041001_20040613_20170120_01_T1	LE70410012004165EDC01
LE07_L1TP_040001_20040606_20170120_01_T1	LE70400012004158EDC01
LE07_L1TP_042001_20040604_20170120_01_T1	LE70420012004156EDC01
LE07_L1TP_044001_20040602_20170120_01_T1	LE70440012004154EDC01
LE07_L1TP_045001_20030725_20170124_01_T1	LE70450012003206EDC01
LE07_L1TP_039001_20020728_20170128_01_T1	LE70390012002209EDC01
LE07_L1TP_040001_20020703_20170130_01_T1	LE70400012002184EDC00
LE07_L1TP_045001_20020620_20170129_01_T1	LE70450012002171EDC01
LE07_L1TP_044001_20020613_20170129_01_T1	LE70440012002164EDC00
LE07_L1TP_039001_20020610_20170129_01_T1	LE70390012002161EDC00
LE07_L1TP_041001_20020608_20170129_01_T1	LE70410012002159EDC00
LE07_L1TP_043001_20010721_20170204_01_T1	LE70430012001202EDC00
LE07_L1TP_045001_20010617_20170204_01_T1	LE70450012001168EDC00
LE07_L1TP_042001_20010612_20170204_01_T1	LE70420012001163EDC00
LE07_L1TP_045001_20000630_20170211_01_T1	LE70450012000182EDC00
LE07_L1TP_040001_20000627_20170211_01_T1	LE70400012000179EDC01
LE07_L1TP_042001_20000625_20170211_01_T1	LE70420012000177EDC00
LE07_L1TP_044001_20000607_20170211_01_T1	LE70440012000159EDC00
LE07_L1TP_039001_20000604_20170211_01_T1	LE70390012000156EDC00
LE07_L1TP_041001_20000602_20170211_01_T1	LE70410012000154EDC00
LE07_L1TP_039001_19990720_20170218_01_T1	LE70390011999201EDC00
LE07_L1TP_042001_19990709_20170218_01_T1	LE70420011999190EDC01
LE07_L1TP_044001_19990707_20170218_01_T1	LE70440011999188EDC01
LE07_L1TP_041001_19990702_20170218_01_T1	LE70410011999183EDC01
